id_ext,casa,fase_global,local,data_inicio,data_fim,local_casa,pulou
2251944,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2251944,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2251944,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2251405,camara,Pré-Construção,,NA,NA,camara,TRUE
2251405,camara,Construção,Comissões,NA,NA,camara,TRUE
2251405,camara,Construção,Plenário,2020-05-04T00:00:00Z,NA,camara,FALSE
2251405,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2251405,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2251405,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2251405,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2251405,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2251405,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2251405,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2251405,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2251183,camara,Pré-Construção,,NA,NA,camara,TRUE
2251183,camara,Construção,Comissões,NA,NA,camara,TRUE
2251183,camara,Construção,Plenário,2020-05-04T09:19:00Z,NA,camara,FALSE
2251183,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2251183,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2251183,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2251183,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2251183,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2251183,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2251183,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2251183,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2252590,camara,Pré-Construção,,NA,NA,camara,TRUE
2252590,camara,Construção,Comissões,NA,NA,camara,TRUE
2252590,camara,Construção,Plenário,2020-05-14T09:11:00Z,NA,camara,FALSE
2252590,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2252590,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2252590,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2252590,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2252590,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2252590,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2252590,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2252590,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2252652,camara,Pré-Construção,,NA,NA,camara,TRUE
2252652,camara,Construção,Comissões,NA,NA,camara,TRUE
2252652,camara,Construção,Plenário,2020-05-14T12:46:00Z,NA,camara,FALSE
2252652,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2252652,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2252652,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2252652,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2252652,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2252652,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2252652,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2252652,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2253069,camara,Pré-Construção,,NA,NA,camara,TRUE
2253069,camara,Construção,Comissões,NA,NA,camara,TRUE
2253069,camara,Construção,Plenário,2020-05-26T00:00:00Z,NA,camara,FALSE
2253069,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2253069,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2253069,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2253069,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2253069,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2253069,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2253069,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2253069,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242176,camara,Pré-Construção,,NA,NA,camara,TRUE
2242176,camara,Construção,Comissões,NA,NA,camara,TRUE
2242176,camara,Construção,Plenário,2020-03-26T17:48:00Z,NA,camara,FALSE
2242176,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242176,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2242176,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2242176,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242176,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242176,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242176,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242176,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2241882,camara,Pré-Construção,,NA,NA,camara,TRUE
2241882,camara,Construção,Comissões,NA,NA,camara,TRUE
2241882,camara,Construção,Plenário,2020-03-24T17:01:00Z,NA,camara,FALSE
2241882,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2241882,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2241882,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2241882,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2241882,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2241882,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2241882,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2241882,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2241858,camara,Pré-Construção,,NA,NA,camara,TRUE
2241858,camara,Construção,Comissões,NA,NA,camara,TRUE
2241858,camara,Construção,Plenário,2020-03-24T15:20:00Z,NA,camara,FALSE
2241858,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2241858,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2241858,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2241858,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2241858,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2241858,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2241858,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2241858,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2241695,camara,Pré-Construção,,NA,NA,camara,TRUE
2241695,camara,Construção,Comissões,NA,NA,camara,TRUE
2241695,camara,Construção,Plenário,2020-03-23T00:00:00Z,NA,camara,FALSE
2241695,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2241695,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2241695,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2241695,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2241695,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2241695,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2241695,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2241695,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242684,camara,Pré-Construção,,NA,NA,camara,TRUE
2242684,camara,Construção,Comissões,NA,NA,camara,TRUE
2242684,camara,Construção,Plenário,2020-04-01T15:51:00Z,NA,camara,FALSE
2242684,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242684,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2242684,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2242684,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242684,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242684,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242684,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242684,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242731,camara,Pré-Construção,,NA,NA,camara,TRUE
2242731,camara,Construção,Comissões,NA,NA,camara,TRUE
2242731,camara,Construção,Plenário,2020-04-01T20:24:00Z,NA,camara,FALSE
2242731,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242731,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2242731,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2242731,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242731,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242731,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242731,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242731,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242630,camara,Pré-Construção,,NA,NA,camara,FALSE
2242630,camara,Construção,Comissões,NA,NA,camara,FALSE
2242630,camara,Construção,Plenário,NA,NA,camara,FALSE
2242630,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242630,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242630,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242630,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242630,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242630,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242630,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242630,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242500,camara,Pré-Construção,,NA,NA,camara,FALSE
2242500,camara,Construção,Comissões,NA,NA,camara,FALSE
2242500,camara,Construção,Plenário,NA,NA,camara,FALSE
2242500,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242500,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242500,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242500,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242500,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242500,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242500,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242500,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242555,camara,Pré-Construção,,NA,NA,camara,FALSE
2242555,camara,Construção,Comissões,NA,NA,camara,FALSE
2242555,camara,Construção,Plenário,NA,NA,camara,FALSE
2242555,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242555,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242555,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242555,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242555,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242555,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242555,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242555,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242577,camara,Pré-Construção,,NA,NA,camara,TRUE
2242577,camara,Construção,Comissões,NA,NA,camara,TRUE
2242577,camara,Construção,Plenário,2020-03-31T20:58:00Z,NA,camara,FALSE
2242577,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242577,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2242577,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2242577,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242577,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242577,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242577,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242577,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242716,camara,Pré-Construção,,NA,NA,camara,TRUE
2242716,camara,Construção,Comissões,NA,NA,camara,TRUE
2242716,camara,Construção,Plenário,2020-04-01T14:37:00Z,NA,camara,FALSE
2242716,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242716,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2242716,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2242716,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242716,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242716,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242716,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242716,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242354,camara,Pré-Construção,,NA,NA,camara,FALSE
2242354,camara,Construção,Comissões,NA,NA,camara,FALSE
2242354,camara,Construção,Plenário,NA,NA,camara,FALSE
2242354,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242354,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242354,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242354,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242354,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242354,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242354,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242354,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244924,camara,Pré-Construção,,NA,NA,camara,TRUE
2244924,camara,Construção,Comissões,NA,NA,camara,TRUE
2244924,camara,Construção,Plenário,2020-04-07T18:00:00Z,NA,camara,FALSE
2244924,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244924,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244924,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244924,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244924,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244924,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244924,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244924,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247366,camara,Pré-Construção,,NA,NA,camara,FALSE
2247366,camara,Construção,Comissões,NA,NA,camara,FALSE
2247366,camara,Construção,Plenário,NA,NA,camara,FALSE
2247366,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247366,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2247366,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2247366,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247366,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247366,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247366,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247366,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243066,camara,Pré-Construção,,NA,NA,camara,TRUE
2243066,camara,Construção,Comissões,NA,NA,camara,TRUE
2243066,camara,Construção,Plenário,2020-04-03T19:55:00Z,NA,camara,FALSE
2243066,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243066,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2243066,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2243066,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243066,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243066,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243066,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243066,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247343,camara,Pré-Construção,,NA,NA,camara,FALSE
2247343,camara,Construção,Comissões,NA,NA,camara,FALSE
2247343,camara,Construção,Plenário,NA,NA,camara,FALSE
2247343,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247343,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2247343,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2247343,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247343,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247343,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247343,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247343,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243110,camara,Pré-Construção,,NA,NA,camara,FALSE
2243110,camara,Construção,Comissões,NA,NA,camara,FALSE
2243110,camara,Construção,Plenário,NA,NA,camara,FALSE
2243110,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243110,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2243110,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2243110,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243110,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243110,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243110,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243110,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248273,camara,Pré-Construção,,NA,NA,camara,FALSE
2248273,camara,Construção,Comissões,NA,NA,camara,FALSE
2248273,camara,Construção,Plenário,NA,NA,camara,FALSE
2248273,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248273,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2248273,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2248273,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248273,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248273,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248273,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248273,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2250411,camara,Pré-Construção,,NA,NA,camara,TRUE
2250411,camara,Construção,Comissões,NA,NA,camara,TRUE
2250411,camara,Construção,Plenário,2020-04-22T20:32:00Z,NA,camara,FALSE
2250411,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2250411,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2250411,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2250411,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2250411,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2250411,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2250411,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2250411,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2250380,camara,Pré-Construção,,NA,NA,camara,FALSE
2250380,camara,Construção,Comissões,NA,NA,camara,FALSE
2250380,camara,Construção,Plenário,NA,NA,camara,FALSE
2250380,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2250380,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2250380,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2250380,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2250380,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2250380,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2250380,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2250380,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248022,camara,Pré-Construção,,NA,NA,camara,TRUE
2248022,camara,Construção,Comissões,NA,NA,camara,TRUE
2248022,camara,Construção,Plenário,2020-04-14T12:43:00Z,NA,camara,FALSE
2248022,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248022,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2248022,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2248022,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248022,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248022,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248022,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248022,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247988,camara,Pré-Construção,,NA,NA,camara,FALSE
2247988,camara,Construção,Comissões,NA,NA,camara,FALSE
2247988,camara,Construção,Plenário,NA,NA,camara,FALSE
2247988,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247988,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2247988,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2247988,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247988,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247988,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247988,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247988,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247994,camara,Pré-Construção,,NA,NA,camara,FALSE
2247994,camara,Construção,Comissões,NA,NA,camara,FALSE
2247994,camara,Construção,Plenário,NA,NA,camara,FALSE
2247994,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247994,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2247994,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2247994,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247994,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247994,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247994,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247994,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2252029,camara,Pré-Construção,,NA,NA,camara,TRUE
2252029,camara,Construção,Comissões,NA,NA,camara,TRUE
2252029,camara,Construção,Plenário,2020-05-08T17:59:00Z,NA,camara,FALSE
2252029,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2252029,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2252029,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2252029,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2252029,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2252029,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2252029,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2252029,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2252034,camara,Pré-Construção,,NA,NA,camara,TRUE
2252034,camara,Construção,Comissões,NA,NA,camara,TRUE
2252034,camara,Construção,Plenário,2020-05-08T18:34:00Z,NA,camara,FALSE
2252034,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2252034,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2252034,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2252034,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2252034,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2252034,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2252034,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2252034,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2251884,camara,Pré-Construção,,NA,NA,camara,FALSE
2251884,camara,Construção,Comissões,NA,NA,camara,FALSE
2251884,camara,Construção,Plenário,NA,NA,camara,FALSE
2251884,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2251884,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2251884,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2251884,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2251884,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2251884,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2251884,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2251884,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2251889,camara,Pré-Construção,,NA,NA,camara,FALSE
2251889,camara,Construção,Comissões,NA,NA,camara,FALSE
2251889,camara,Construção,Plenário,NA,NA,camara,FALSE
2251889,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2251889,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2251889,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2251889,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2251889,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2251889,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2251889,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2251889,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2253356,camara,Pré-Construção,,NA,NA,camara,TRUE
2253356,camara,Construção,Comissões,NA,NA,camara,TRUE
2253356,camara,Construção,Plenário,2020-06-09T13:55:00Z,NA,camara,FALSE
2253356,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2253356,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2253356,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2253356,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2253356,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2253356,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2253356,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2253356,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2253353,camara,Pré-Construção,,NA,NA,camara,FALSE
2253353,camara,Construção,Comissões,NA,NA,camara,FALSE
2253353,camara,Construção,Plenário,NA,NA,camara,FALSE
2253353,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2253353,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2253353,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2253353,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2253353,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2253353,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2253353,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2253353,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239120,camara,Pré-Construção,,NA,NA,camara,TRUE
2239120,camara,Construção,Comissões,NA,NA,camara,TRUE
2239120,camara,Construção,Plenário,2020-03-17T00:00:00Z,NA,camara,FALSE
2239120,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2239120,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2239120,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2239120,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2239120,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2239120,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2239120,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2239120,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2238884,camara,Pré-Construção,,NA,NA,camara,FALSE
2238884,camara,Construção,Comissões,NA,NA,camara,FALSE
2238884,camara,Construção,Plenário,NA,NA,camara,FALSE
2238884,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2238884,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2238884,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2238884,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2238884,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2238884,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2238884,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2238884,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2238896,camara,Pré-Construção,,NA,NA,camara,TRUE
2238896,camara,Construção,Comissões,NA,NA,camara,TRUE
2238896,camara,Construção,Plenário,2020-03-11T17:18:00Z,NA,camara,FALSE
2238896,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2238896,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2238896,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2238896,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2238896,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2238896,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2238896,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2238896,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2238875,camara,Pré-Construção,,NA,NA,camara,FALSE
2238875,camara,Construção,Comissões,NA,NA,camara,FALSE
2238875,camara,Construção,Plenário,NA,NA,camara,FALSE
2238875,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2238875,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2238875,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2238875,camara,Pré-Revisão II,,NA,NA,camara,FALSE
